Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
4itETlhUWW6GFzYZwEL8do,"3uJx5SnOM59Li7lCxA3b29","Nameless","Keed Talk To 'Em","Lil Keed",2018-12-12,185266,57,spotify:user:rmal1103401,2019-08-28T17:41:51Z,"melodic rap,trap",0.875,0.568,11,-8.619,0,0.34,0.0357,0,0.113,0.648,140.082,4
1srm5YnZiu7Ksnd2UTTmmk,"31W5EY0aAly4Qieq6OFu6I","Savage","Hoodie SZN","A Boogie Wit da Hoodie",2018-12-21,169046,57,spotify:user:rmal1103401,2019-08-28T17:41:56Z,"melodic rap,rap,trap",0.78,0.402,5,-9.255,0,0.149,0.188,0,0.0597,0.483,160.046,4
2A4vCndSkZ3jd5nfh3a8gc,"31W5EY0aAly4Qieq6OFu6I","Skeezers","Hoodie SZN","A Boogie Wit da Hoodie",2018-12-21,198053,64,spotify:user:rmal1103401,2019-08-28T17:41:59Z,"melodic rap,rap,trap",0.792,0.484,7,-7.801,0,0.155,0.558,0,0.134,0.353,140.019,4
1Gno5IBUHh6vUKp4nxu2Yd,"31W5EY0aAly4Qieq6OFu6I","Love Drugs and Sex","Hoodie SZN","A Boogie Wit da Hoodie",2018-12-21,157862,68,spotify:user:rmal1103401,2019-08-28T17:42:02Z,"melodic rap,rap,trap",0.762,0.553,5,-7.207,0,0.112,0.55,0,0.115,0.773,119.973,4
2cRgo1TiPm7SnPvYzvbOLf,"2jku7tDXc6XoB6MO2hFuqg,1pPmIToKXyGdsCF6LmqLmI","TAlk tO Me (with Rich The Kid)","LoVE me NOw","Tory Lanez,Rich The Kid",2018-10-26,184489,0,spotify:user:rmal1103401,2019-08-28T17:42:12Z,"canadian hip hop,canadian trap,melodic rap,pop rap,r&b,rap,trap,atl hip hop,plugg",0.731,0.657,0,-8.56,1,0.0434,0.0591,0,0.0874,0.49,159.97,4
5Ta1sXtO9tXOaUacYm7tH8,"13y7CgLHjMVRMDqxdx0Xdo,0VRj0yCOv2FXJNP47XQnx5","BiPolar (feat. Quavo)","Evil Genius","Gucci Mane,Quavo",2018-12-07,214610,47,spotify:user:rmal1103401,2019-08-28T17:42:17Z,"atl hip hop,dirty south rap,hip hop,pop rap,rap,southern hip hop,trap,melodic rap",0.745,0.576,8,-6.688,1,0.132,0.144,0,0.154,0.16,157.083,4
0AluA5RNsa4Cx6XRhf2hWZ,"0iEtIxbK0KxaSlF7G42ZOp,1URnnhqYAYcrqrcwql10ft","10 Freaky Girls (with 21 Savage)","NOT ALL HEROES WEAR CAPES (Deluxe)","Metro Boomin,21 Savage",2018-11-06,208293,80,spotify:user:rmal1103401,2019-08-28T17:42:22Z,"rap,atl hip hop,hip hop",0.81,0.353,6,-9.931,0,0.31,0.588,0,0.102,0.0727,88.031,4
04MLEeAMuV9IlHEsD8vF6A,"6vXTefBL93Dj5IqAWq6OTv,3TVXtAsR1Inumwj472S9r4","No Stylist (feat. Drake)","No Stylist","French Montana,Drake",2018-09-20,192172,63,spotify:user:rmal1103401,2019-08-28T17:42:25Z,"hip hop,pop rap,rap,southern hip hop,trap,canadian hip hop,canadian pop",0.765,0.704,5,-4.589,0,0.127,0.0215,0,0.227,0.498,147.055,4
7wcyO1rrH3Ru4t659IjG41,"1RyvyyTE3xzB2ZywiAwp0i","Crushed Up","Future Hndrxx Presents: The WIZRD","Future",2019-01-18,149948,58,spotify:user:rmal1103401,2019-08-28T17:42:32Z,"atl hip hop,hip hop,rap,southern hip hop,trap",0.781,0.597,10,-6.794,0,0.23,0.0415,0,0.152,0.544,158.043,4
25oOaleife6E2MIKmFkPvg,"50co4Is1HCEo8bhOyUWKpn,1RyvyyTE3xzB2ZywiAwp0i","Relationship (feat. Future)","Beautiful Thugger Girls","Young Thug,Future",2017-06-16,215306,70,spotify:user:rmal1103401,2019-08-28T17:42:37Z,"atl hip hop,atl trap,gangster rap,melodic rap,rap,trap,hip hop,southern hip hop",0.842,0.597,2,-6.336,1,0.0627,0.00252,0,0.124,0.298,145.992,4
3WRIaWsws011vHMd9uzPjG,"1RyvyyTE3xzB2ZywiAwp0i,0Y5tJX1MQlPlqiwlOH1tJY","First Off (feat. Travis Scott)","Future Hndrxx Presents: The WIZRD","Future,Travis Scott",2019-01-18,228366,61,spotify:user:rmal1103401,2019-08-28T17:42:42Z,"atl hip hop,hip hop,rap,southern hip hop,trap,slap house",0.734,0.683,1,-6.105,1,0.0776,0.013,0,0.28,0.445,162.038,4
7ms3VzLTfr7fXNOqA4Mkx9,"7d3WFRME3vBY2cgoP38RDo,1pPmIToKXyGdsCF6LmqLmI","Creeping (feat. Rich the Kid)","Creeping (feat. Rich the Kid)","Lil Skies,Rich The Kid",2018-03-23,179830,63,spotify:user:rmal1103401,2019-08-28T17:42:48Z,"melodic rap,atl hip hop,plugg,rap,trap",0.729,0.687,8,-8.06,0,0.25,0.0108,0,0.162,0.683,160.085,4
7GX5flRQZVHRAGd6B4TmDO,"4O15NlyKLIASxsJ0PrXPfz","XO Tour Llif3","Luv Is Rage 2","Lil Uzi Vert",2017-08-25,182706,84,spotify:user:rmal1103401,2019-08-28T17:43:03Z,"hip hop,melodic rap,philly rap,rage rap,rap",0.732,0.75,11,-6.366,0,0.231,0.00264,0,0.109,0.401,155.096,4
0B8QzDH7YWih85V5SEMnyJ,"4O15NlyKLIASxsJ0PrXPfz","Money Longer","Lil Uzi Vert vs. The World","Lil Uzi Vert",2016-05-27,198944,76,spotify:user:rmal1103401,2019-08-28T17:43:06Z,"hip hop,melodic rap,philly rap,rage rap,rap",0.795,0.568,5,-7.817,0,0.142,0.0541,0,0.108,0.478,136.173,4
0Fpen1PTuEnCmOJtUU9Iud,"4O15NlyKLIASxsJ0PrXPfz","New Patek","New Patek","Lil Uzi Vert",2018-09-18,343099,65,spotify:user:rmal1103401,2019-08-28T17:43:11Z,"hip hop,melodic rap,philly rap,rage rap,rap",0.85,0.785,8,-4.963,0,0.345,0.0367,0,0.155,0.718,145.063,4
2eAZfqOm4EnOF9VvN50Tyc,"4O15NlyKLIASxsJ0PrXPfz,5cIc3SBFuBLVxJz58W2tU9","The Way Life Goes (feat. Oh Wonder)","Luv Is Rage 2","Lil Uzi Vert,Oh Wonder",2017-08-25,221746,82,spotify:user:rmal1103401,2019-08-28T17:43:15Z,"hip hop,melodic rap,philly rap,rage rap,rap,electropop,indie poptimism,pov: indie",0.703,0.757,1,-3.612,1,0.05,0.617,0,0.106,0.696,82.008,4
4Km5HrUvYTaSUfiSGPJeQR,"6oMuImdp5ZcFhWP0ESe6mG,4O15NlyKLIASxsJ0PrXPfz","Bad and Boujee (feat. Lil Uzi Vert)","Culture","Migos,Lil Uzi Vert",2017-04-07,343150,6,spotify:user:rmal1103401,2019-08-28T17:43:19Z,"atl hip hop,hip hop,pop rap,rap,trap,melodic rap,philly rap,rage rap",0.926,0.666,11,-5.314,1,0.244,0.0611,0,0.123,0.168,127.079,4
69PkhA9q3xCWU2CzoZnLAu,"0VRj0yCOv2FXJNP47XQnx5,5f7VJjfbwm532GiveGC0ZK","LOSE IT (feat. Lil Baby)","QUAVO HUNCHO","Quavo,Lil Baby",2018-10-12,237654,53,spotify:user:rmal1103401,2019-08-28T17:43:23Z,"atl hip hop,melodic rap,rap,trap,atl trap",0.962,0.573,7,-5.924,1,0.308,0.0161,0,0.109,0.728,125.035,4
2tnlNVAhuQGgoFJxALVeXx,"20sxb77xiYeusSH8cVdatc,2R21vXR83lH98kGeO99Y66,0YWxKQj2Go9CGHCp77UOyy","Uptown Vibes (feat. Fabolous & Anuel AA)","Championships","Meek Mill,Anuel AA,Fabolous",2018-11-30,190411,58,spotify:user:rmal1103401,2019-08-28T17:43:31Z,"hip hop,philly rap,pop rap,rap,southern hip hop,trap,reggaeton,reggaeton flow,trap boricua,trap latino,urbano latino,gangster rap,urban contemporary",0.655,0.835,1,-3.451,1,0.059,0.0459,0,0.409,0.165,91.035,4
0jAfdqv18goRTUxm3ilRjb,"31W5EY0aAly4Qieq6OFu6I,5LHRHt1k9lMyONurDHEdrp,4DdkRBBYG6Yk9Ka8tdJ9BW","Startender (feat. Offset and Tyga)","Hoodie SZN","A Boogie Wit da Hoodie,Tyga,Offset",2018-12-21,192779,64,spotify:user:rmal1103401,2019-08-28T17:43:34Z,"melodic rap,rap,trap,hip hop,pop rap,atl hip hop",0.736,0.622,6,-4.653,0,0.133,0.0235,0,0.151,0.506,191.971,4
3Ol2xnObFdKV9pmRD2t9x8,"31W5EY0aAly4Qieq6OFu6I","Look Back at It","Hoodie SZN","A Boogie Wit da Hoodie",2018-12-21,179449,78,spotify:user:rmal1103401,2019-08-28T17:43:38Z,"melodic rap,rap,trap",0.791,0.587,3,-5.075,0,0.0413,0.407,0,0.148,0.536,96.057,4
7AYuSG1LoaaFVKjOxsB6Vh,"1RyvyyTE3xzB2ZywiAwp0i","Crushed Up","Crushed Up","Future",2019-01-04,150323,1,spotify:user:rmal1103401,2019-08-28T17:43:56Z,"atl hip hop,hip hop,rap,southern hip hop,trap",0.782,0.599,10,-6.817,0,0.209,0.0372,0,0.175,0.586,157.999,4
7GNKDhpJtw7G7nodKz4NOH,"31W5EY0aAly4Qieq6OFu6I,2jku7tDXc6XoB6MO2hFuqg","Best Friend (feat. Tory Lanez)","International Artist","A Boogie Wit da Hoodie,Tory Lanez",2018-06-20,260496,49,spotify:user:rmal1103401,2019-08-28T17:44:00Z,"melodic rap,rap,trap,canadian hip hop,canadian trap,pop rap,r&b",0.839,0.525,9,-7.446,0,0.35,0.211,0.000153,0.0701,0.541,149.863,4
0VgkVdmE4gld66l8iyGjgx,"1RyvyyTE3xzB2ZywiAwp0i","Mask Off","FUTURE","Future",2017-06-30,204600,83,spotify:user:rmal1103401,2019-08-28T17:44:09Z,"atl hip hop,hip hop,rap,southern hip hop,trap",0.833,0.434,2,-8.795,1,0.431,0.0102,0.0219,0.165,0.281,150.062,4
1dUHF4RyMmMTveJ0Rby6Xm,"3TVXtAsR1Inumwj472S9r4","Can’t Take A Joke","Scorpion","Drake",2018-06-29,163974,70,spotify:user:rmal1103401,2019-08-28T17:44:14Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap",0.761,0.598,10,-7.249,0,0.182,0.126,0,0.0839,0.446,173.897,4
4yVEpUXxYgBwfSOKGTFxv5,"3Gm5F95VdRxW3mqCn8RPBJ,13y7CgLHjMVRMDqxdx0Xdo","REEL IT IN (feat. Gucci Mane) - Remix","REEL IT IN","Aminé,Gucci Mane",2018-11-20,166960,49,spotify:user:rmal1103401,2019-08-28T17:44:26Z,"pop rap,portland hip hop,rap,underground hip hop,atl hip hop,dirty south rap,hip hop,southern hip hop,trap",0.779,0.355,10,-8.971,0,0.0789,0.0624,0,0.159,0.362,128.805,4
3DnZfpfe8wLeJgzc00gKeW,"20sxb77xiYeusSH8cVdatc,4kYSro6naA4h99UJvo89HB","On Me (feat. Cardi B)","Championships","Meek Mill,Cardi B",2018-11-30,225007,49,spotify:user:rmal1103401,2019-08-28T17:44:33Z,"hip hop,philly rap,pop rap,rap,southern hip hop,trap,pop",0.864,0.666,1,-5.525,1,0.234,0.0482,0,0.134,0.538,132.12,4
4m5Cd9kAbIxg6t9sMrQWtk,"7gZfnEnfiaHzxARJ2LeXrf,5f7VJjfbwm532GiveGC0ZK","TIC TOC","DUMMY BOY","6ix9ine,Lil Baby",2018-11-27,135739,0,spotify:user:rmal1103401,2019-08-28T17:44:40Z,"emo rap,atl hip hop,atl trap,rap,trap",0.82,0.691,6,-6.646,0,0.0723,0.0115,0,0.344,0.683,142.027,4
6Gy7rXB6Ku5vIWC7WGWsl3,"7gZfnEnfiaHzxARJ2LeXrf,2jku7tDXc6XoB6MO2hFuqg","KIKA","DUMMY BOY","6ix9ine,Tory Lanez",2018-11-27,136031,2,spotify:user:rmal1103401,2019-08-28T17:44:46Z,"emo rap,canadian hip hop,canadian trap,melodic rap,pop rap,r&b,rap,trap",0.745,0.715,1,-3.368,0,0.245,0.128,0,0.182,0.342,94.513,4
2LskIZrCeLxRvCiGP8gxlh,"15UsOTVnJzReFVN1VCnxy4,3wyVrVrFCkukjdVIdirGVY,1zNqQNIdeOUZHb8zbZRFMX,1r4hJ1h58CWwUQe3MxPuau","Arms Around You (feat. Maluma & Swae Lee)","Arms Around You (feat. Maluma & Swae Lee)","XXXTENTACION,Lil Pump,Swae Lee,Maluma",2018-10-25,198902,71,spotify:user:rmal1103401,2019-08-28T17:44:50Z,"emo rap,miami hip hop,rap,pop rap,trap,melodic rap,latin pop,reggaeton,reggaeton colombiano,trap latino,urbano latino",0.703,0.723,9,-5.45,0,0.0412,0.0302,0.00000206,0.126,0.288,104.969,4
3IzrrsRBpu23x95jJo7d5S,"3Ps6le7tj5BdNtdnfNgTU4,7d3WFRME3vBY2cgoP38RDo","Off The Gas (feat. Lil Skies)","Off The Gas (feat. Lil Skies)","6 Dogs,Lil Skies",2018-04-18,192223,47,spotify:user:rmal1103401,2019-08-28T17:45:02Z,"cloud rap,dark trap,melodic rap",0.669,0.421,10,-12.441,1,0.373,0.577,0.00000222,0.0998,0.573,159.88,4
4ntsD33Pgsgk8rUyZLLiUV,"2P5sC9cVZDToPxyomzF1UH","DEVASTATED","ALL-AMERIKKKAN BADA$$","Joey Bada$$",2017-04-07,207058,0,spotify:user:rmal1103401,2019-08-28T17:45:11Z,"conscious hip hop,hip hop,rap",0.812,0.628,10,-6.164,0,0.0682,0.0634,0,0.254,0.485,123.004,4
2KpCpk6HjXXLb7nnXoXA5O,"3nFkdlSjzX9mRTtwJOzDYB,5K4W6rqBFWDnAN6FQUkS6x","Ni**as In Paris","Top Five (Music From And Inspired By The Motion Picture)","JAY-Z,Kanye West",2014-12-09,219320,55,spotify:user:rmal1103401,2019-08-28T17:45:18Z,"east coast hip hop,gangster rap,hip hop,pop rap,rap,chicago rap",0.757,0.882,1,-6.125,1,0.248,0.0763,0,0.251,0.684,140.047,4
2l4zJarZ3jSihQGUzsbLdK,"2HO2kO7O5gEnM91dhobllP","Vlone Flex","Vlone Flex","Smooky MarGielaa",2018-01-08,133407,7,spotify:user:rmal1103401,2019-08-28T17:45:24Z,"melodic rap,nyc rap",0.746,0.622,9,-5.976,1,0.0533,0.0416,0,0.0933,0.361,108.015,4
6kig1UFggPUyZBCvXD3Wod,"0iEtIxbK0KxaSlF7G42ZOp,4DdkRBBYG6Yk9Ka8tdJ9BW,3TVXtAsR1Inumwj472S9r4","No Complaints","No Complaints","Metro Boomin,Offset,Drake",2017-06-23,261733,0,spotify:user:rmal1103401,2019-08-28T17:45:36Z,"rap,atl hip hop,hip hop,pop rap,trap,canadian hip hop,canadian pop",0.913,0.498,2,-10.742,1,0.165,0.0829,0.0369,0.0799,0.217,123.975,4
1uL78kFWxhz3umTMWJu8n5,"4O15NlyKLIASxsJ0PrXPfz","Sauce It Up","Luv Is Rage 2","Lil Uzi Vert",2017-08-25,207038,67,spotify:user:rmal1103401,2019-08-28T17:45:43Z,"hip hop,melodic rap,philly rap,rage rap,rap",0.813,0.528,6,-6.305,0,0.313,0.0715,0,0.125,0.131,79.532,4
7foypmc7KZyU716Yv63BPe,"6extd4B6hl8VTmnlhpl2bY,0Y5tJX1MQlPlqiwlOH1tJY,0VRj0yCOv2FXJNP47XQnx5","Saint","Huncho Jack, Jack Huncho","Huncho Jack,Travis Scott,Quavo",2017-12-21,140792,63,spotify:user:rmal1103401,2019-08-28T17:45:48Z,"melodic rap,trap,hip hop,rap,slap house,atl hip hop",0.866,0.648,1,-3.675,1,0.0543,0.009,0,0.0967,0.0798,150.058,4
6JxdRch1BQkPVUWjcuudvI,"3TKCdsX8yNNoiC1gesn6or,2rhFzFmezpnW82MNqEKVry","Costa Rica (feat. Ski Mask the Slump God)","OMGRONNY","RONNY J,Ski Mask The Slump God",2018-02-23,120018,45,spotify:user:rmal1103401,2019-08-28T17:45:55Z,"melodic rap,miami hip hop,hip hop,pop rap,rap,trap",0.71,0.648,8,-7.31,1,0.231,0.0904,0,0.266,0.41,160.061,4
1ZAyjvIk9YiD76yYy0TEG6,"1pPmIToKXyGdsCF6LmqLmI","Plug Walk","The World Is Yours","Rich The Kid",2018-03-30,175229,72,spotify:user:rmal1103401,2019-08-28T17:45:58Z,"atl hip hop,melodic rap,plugg,rap,trap",0.876,0.519,11,-6.531,1,0.143,0.202,0,0.108,0.158,94.981,4
1fewSx2d5KIZ04wsooEBOz,"0iEtIxbK0KxaSlF7G42ZOp,2hlmm7s2ICUX0LVIhVFlZQ","Space Cadet (feat. Gunna)","NOT ALL HEROES WEAR CAPES (Deluxe)","Metro Boomin,Gunna",2018-11-06,203266,84,spotify:user:rmal1103401,2019-08-28T17:46:02Z,"rap,atl hip hop,melodic rap,trap",0.901,0.464,5,-9.789,0,0.0645,0.368,0.0000171,0.238,0.638,109.004,4
6LyAwkJsHlW7RQ8S1cYAtM,"0iEtIxbK0KxaSlF7G42ZOp,0Y5tJX1MQlPlqiwlOH1tJY","Overdue (with Travis Scott)","NOT ALL HEROES WEAR CAPES (Deluxe)","Metro Boomin,Travis Scott",2018-11-06,166093,82,spotify:user:rmal1103401,2019-08-28T17:46:07Z,"rap,hip hop,slap house",0.638,0.4,11,-11.212,0,0.0425,0.733,0.000133,0.334,0.495,150.133,4
1Faq8G2y56A8fRv7HsLq25,"7rkW85dBwwrJtlHRDkJDAC,4O15NlyKLIASxsJ0PrXPfz","Wanted You (feat. Lil Uzi Vert)","RECKLESS","NAV,Lil Uzi Vert",2018-05-18,228386,64,spotify:user:rmal1103401,2019-08-28T17:46:10Z,"canadian hip hop,canadian trap,melodic rap,rap,trap,hip hop,philly rap,rage rap",0.797,0.731,9,-4.443,0,0.0479,0.229,0,0.224,0.623,146.93,4
61TklWcG8PbT5hvUTzwLaY,"02kJSzxNuaWGqwubyUba0Z,41klVmDluQZmGGqoidNfbe,4TEJudQY2pXxVHPE3gD2EU","Drop (feat. Blac Youngsta & BlocBoy JB)","Drop (feat. Blac Youngsta & BlocBoy JB)","G-Eazy,Blac Youngsta,BlocBoy JB",2018-06-21,210545,46,spotify:user:rmal1103401,2019-08-28T17:46:17Z,"indie pop rap,oakland hip hop,pop rap,rap,memphis hip hop,southern hip hop,trap,tennessee hip hop",0.858,0.65,8,-4.919,1,0.241,0.0066,0.00000207,0.121,0.653,147.031,4
177WEvlLsCc0FzCTWslawr,"0Y5tJX1MQlPlqiwlOH1tJY","outside","Birds In The Trap Sing McKnight","Travis Scott",2016-09-16,176488,62,spotify:user:rmal1103401,2019-08-28T17:46:22Z,"hip hop,rap,slap house",0.758,0.616,2,-3.471,1,0.311,0.503,0,0.103,0.494,165.906,4
6nO3tr47nr2P7f3hXb8JIo,"7rkW85dBwwrJtlHRDkJDAC,0Y5tJX1MQlPlqiwlOH1tJY","Champion (feat. Travis Scott)","RECKLESS","NAV,Travis Scott",2018-05-18,195053,69,spotify:user:rmal1103401,2019-08-28T17:46:28Z,"canadian hip hop,canadian trap,melodic rap,rap,trap,hip hop,slap house",0.642,0.782,5,-3.395,0,0.0477,0.381,0,0.108,0.396,162.005,4
2cYqizR4lgvp4Qu6IQ3qGN,"0Y5tJX1MQlPlqiwlOH1tJY","BUTTERFLY EFFECT","ASTROWORLD","Travis Scott",2018-08-03,190557,83,spotify:user:rmal1103401,2019-08-28T17:46:37Z,"hip hop,rap,slap house",0.763,0.628,11,-5.85,1,0.05,0.0531,0,0.114,0.193,140.958,4
72LlwJM24dWKpFLVB3PWWQ,"2hlmm7s2ICUX0LVIhVFlZQ,5f7VJjfbwm532GiveGC0ZK","Sold Out Dates (feat. Lil Baby)","Sold Out Dates (feat. Lil Baby)","Gunna,Lil Baby",2018-04-16,166297,0,spotify:user:rmal1103401,2019-08-28T17:46:44Z,"atl hip hop,melodic rap,rap,trap,atl trap",0.824,0.554,4,-7.118,0,0.115,0.433,0,0.124,0.316,127.003,4
33tNYw9oMtSkGe27NpgS64,"0VRj0yCOv2FXJNP47XQnx5","WORKIN ME","W O R K I N M E","Quavo",2018-08-10,169620,51,spotify:user:rmal1103401,2019-08-28T17:46:49Z,"atl hip hop,melodic rap,rap,trap",0.79,0.629,8,-4.055,1,0.142,0.182,0.00000706,0.338,0.267,170.023,4
6Rtug7pmJtXarD0fTtRlt0,"20sxb77xiYeusSH8cVdatc","1 AM","Legends of the Summer","Meek Mill",2018-07-06,163954,48,spotify:user:rmal1103401,2019-08-28T17:47:00Z,"hip hop,philly rap,pop rap,rap,southern hip hop,trap",0.901,0.65,2,-4.137,1,0.0981,0.0038,0,0.111,0.295,100.298,4
1BxkZE73h9BN3qwuA15TA3,"5f7VJjfbwm532GiveGC0ZK,2hlmm7s2ICUX0LVIhVFlZQ","Drip Too Hard","Drip Too Hard","Lil Baby,Gunna",2018-09-12,145603,1,spotify:user:rmal1103401,2019-08-28T17:47:08Z,"atl hip hop,atl trap,rap,trap,melodic rap",0.9,0.653,1,-6.962,0,0.289,0.0945,0,0.528,0.399,112.503,4
2xLMifQCjDGFmkHkpNLD9h,"0Y5tJX1MQlPlqiwlOH1tJY","SICKO MODE","ASTROWORLD","Travis Scott",2018-08-03,312820,86,spotify:user:rmal1103401,2019-08-28T17:47:21Z,"hip hop,rap,slap house",0.834,0.73,8,-3.714,1,0.222,0.00513,0,0.124,0.446,155.008,4
0TlLq3lA83rQOYtrqBqSct,"3TVXtAsR1Inumwj472S9r4","Nonstop","Scorpion","Drake",2018-06-29,238614,81,spotify:user:rmal1103401,2019-08-28T17:47:27Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap",0.912,0.412,7,-8.074,1,0.123,0.0165,0.0126,0.104,0.423,154.983,4
20MuVazoNMv6xjKPnRFOxG,"0Y5tJX1MQlPlqiwlOH1tJY","WAKE UP","ASTROWORLD","Travis Scott",2018-08-03,231963,70,spotify:user:rmal1103401,2019-08-28T17:47:32Z,"hip hop,rap,slap house",0.741,0.645,11,-5.116,0,0.0963,0.192,0,0.163,0.488,149.07,4
7wBJfHzpfI3032CSD7CE2m,"0Y5tJX1MQlPlqiwlOH1tJY","STARGAZING","ASTROWORLD","Travis Scott",2018-08-03,270714,78,spotify:user:rmal1103401,2019-08-28T17:47:39Z,"hip hop,rap,slap house",0.487,0.789,8,-3.69,1,0.044,0.00947,0.00000405,0.189,0.0564,150.007,4
794QVQtFNy7hvtjQP1keQd,"02kJSzxNuaWGqwubyUba0Z,6Ha4aES39QiVjR0L2lwuwq,3gGUMEwIX6XodWsYEvKSal","1942 (feat. Yo Gotti & YBN Nahmir)","1942 (feat. Yo Gotti & YBN Nahmir)","G-Eazy,Yo Gotti,YBN Nahmir",2018-04-13,213080,60,spotify:user:rmal1103401,2019-08-28T17:47:45Z,"indie pop rap,oakland hip hop,pop rap,rap,dirty south rap,gangster rap,memphis hip hop,southern hip hop,tennessee hip hop,trap,alabama rap",0.817,0.646,4,-5.12,0,0.249,0.0152,0,0.125,0.835,162.898,4
7rC5Pl8rQSX4myONQHYPBK,"3TVXtAsR1Inumwj472S9r4","Mob Ties","Scorpion","Drake",2018-06-29,205146,71,spotify:user:rmal1103401,2019-08-28T17:47:50Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap",0.754,0.575,4,-8.393,0,0.0682,0.045,0.00131,0.276,0.491,86.009,4
3GVkPk8mqxz0itaAriG1L7,"15UsOTVnJzReFVN1VCnxy4","Everybody Dies In Their Nightmares","17","XXXTENTACION",2017-08-25,95466,85,spotify:user:rmal1103401,2019-08-28T17:47:58Z,"emo rap,miami hip hop,rap",0.734,0.57,7,-7.066,0,0.133,0.847,0.0000214,0.112,0.689,129.953,4
01TnVDiet1DFTsyWKUKovl,"15UsOTVnJzReFVN1VCnxy4","NUMB","?","XXXTENTACION",2018-03-16,186267,75,spotify:user:rmal1103401,2019-08-28T17:48:02Z,"emo rap,miami hip hop,rap",0.414,0.416,11,-8.024,0,0.0251,0.1,0.179,0.131,0.196,159.91,4
0e7ipj03S05BNilyu5bRzt,"246dkjvS1zLTtiykXe5h60,1URnnhqYAYcrqrcwql10ft","rockstar (feat. 21 Savage)","beerbongs & bentleys","Post Malone,21 Savage",2018-04-27,218146,85,spotify:user:rmal1103401,2019-08-28T17:48:07Z,"dfw rap,melodic rap,pop,rap,atl hip hop,hip hop",0.585,0.52,5,-6.136,0,0.0712,0.124,0.0000701,0.131,0.129,159.801,4
0JP9xo3adEtGSdUEISiszL,"15UsOTVnJzReFVN1VCnxy4","Moonlight","?","XXXTENTACION",2018-03-16,135090,84,spotify:user:rmal1103401,2019-08-28T17:48:11Z,"emo rap,miami hip hop,rap",0.921,0.537,9,-5.723,0,0.0804,0.556,0.00404,0.102,0.711,128.009,4
4qKcDkK6siZ7Jp1Jb4m0aL,"4TEJudQY2pXxVHPE3gD2EU,3TVXtAsR1Inumwj472S9r4","Look Alive (feat. Drake)","Look Alive (feat. Drake)","BlocBoy JB,Drake",2018-02-09,181263,9,spotify:user:rmal1103401,2019-08-28T17:48:17Z,"memphis hip hop,rap,tennessee hip hop,trap,canadian hip hop,canadian pop,hip hop,pop rap",0.922,0.581,10,-7.495,1,0.27,0.00104,0.0000586,0.105,0.595,140.022,4
2KokOIKdw4zZutDil85Ugh,"6oMuImdp5ZcFhWP0ESe6mG,0Y5tJX1MQlPlqiwlOH1tJY,7c0XG5cIJTrrAgEC3ULPiq,0c173mlxpT3dSFRgMO8XPh","White Sand","Culture II","Migos,Travis Scott,Ty Dolla $ign,Big Sean",2018-01-26,202834,54,spotify:user:rmal1103401,2019-08-28T17:48:31Z,"atl hip hop,hip hop,pop rap,rap,trap,slap house,r&b,southern hip hop,trap soul,detroit hip hop",0.827,0.591,5,-7.504,0,0.0744,0.0307,0,0.273,0.402,142.113,4
3OnOomd79OjqSYHchCQ6ht,"6oMuImdp5ZcFhWP0ESe6mG,246dkjvS1zLTtiykXe5h60","Notice Me","Culture II","Migos,Post Malone",2018-01-26,233880,67,spotify:user:rmal1103401,2019-08-28T17:48:39Z,"atl hip hop,hip hop,pop rap,rap,trap,dfw rap,melodic rap,pop",0.793,0.344,6,-9.757,1,0.357,0.112,0.00000168,0.15,0.45,166.105,4
7uYbpT7Wfsu0w1eccEKDvM,"6oMuImdp5ZcFhWP0ESe6mG","Cocoon","Cocoon","Migos",2016-05-05,297800,0,spotify:user:rmal1103401,2019-08-28T17:48:43Z,"atl hip hop,hip hop,pop rap,rap,trap",0.58,0.825,7,-3.695,1,0.252,0.192,0,0.0879,0.364,120.033,4
0SGkqnVQo9KPytSri1H6cF,"0c173mlxpT3dSFRgMO8XPh","Bounce Back","I Decided.","Big Sean",2017-02-03,222360,71,spotify:user:rmal1103401,2019-08-28T17:48:56Z,"detroit hip hop,hip hop,pop rap,r&b,rap,trap",0.78,0.575,1,-5.628,0,0.139,0.106,0,0.129,0.273,81.502,4
4wFjTWCunQFKtukqrNijEt,"6oMuImdp5ZcFhWP0ESe6mG,0hCNtLu0JehylgoiP8L4Gh,4kYSro6naA4h99UJvo89HB","MotorSport","Culture II","Migos,Nicki Minaj,Cardi B",2018-01-26,303076,72,spotify:user:rmal1103401,2019-08-28T17:48:59Z,"atl hip hop,hip hop,pop rap,rap,trap,hip pop,pop,queens hip hop",0.904,0.518,2,-5.32,1,0.183,0.0305,0,0.325,0.188,137.996,4
