Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
2sUImfbz5cpAW50SiQla4h,"5oifjQw72WO7Jut07fVWMy,3Gm5F95VdRxW3mqCn8RPBJ,6qgnBH6iDM91ipVXv28OMu,2RdwBSPQiwcmiDo9kixcl8","4EVA","KAYTRAMINÉ","KAYTRAMINÉ,Aminé,KAYTRANADA,Pharrell Williams",2023-05-19,190373,65,spotify:user:,1970-01-01T00:00:00Z,"pop rap,portland hip hop,rap,underground hip hop,alternative r&b,escape room,indie soul,lgbtq+ hip hop,dance pop,pop",0.831,0.763,2,-7.358,1,0.0955,0.0451,0.0202,0.0622,0.576,112.024,4
2FHdkquBesDIZZ0IcVYaFc,"18CPEToK1OfjJ5B5vDBDKa","Outside","Outside","Weston Estate",2021-08-13,137884,47,spotify:user:,1970-01-01T00:00:00Z,"",0.689,0.37,2,-6.409,1,0.0514,0.611,0,0.153,0.701,84.968,4
4OwhwvKESFtuu06dTgct7i,"5FQ8tBUtIamA2hRtatrYUF,1mcTU81TzQhprhouKaTkpq,1aMt4A5jrQHxDYyC7rXgV0","Tiroteo - Remix","Tiroteo (Remix)","Marc Seguí,Rauw Alejandro,Pol Granch",2021-04-01,321555,82,spotify:user:,1970-01-01T00:00:00Z,"spanish pop,puerto rican pop,reggaeton,trap latino,urbano latino",0.75,0.522,9,-7.018,1,0.0293,0.282,0,0.0743,0.601,110.427,4
42VsgItocQwOQC3XWZ8JNA,"0Y5tJX1MQlPlqiwlOH1tJY,699OTQXzgjhIYAHMy9RyPD","FE!N (feat. Playboi Carti)","UTOPIA","Travis Scott,Playboi Carti",2023-07-28,191700,89,spotify:user:,1970-01-01T00:00:00Z,"hip hop,rap,slap house,atl hip hop,plugg,pluggnb,rage rap",0.569,0.882,3,-2.777,0,0.06,0.0316,0,0.142,0.201,148.038,4
0PZ04XgQ14FmKZBg3Gxlhr,"00FQb4jTyendYWaN8pK0wa","Radio","Born To Die (Deluxe Version)","Lana Del Rey",2011-01-01,214586,60,spotify:user:,1970-01-01T00:00:00Z,"art pop,pop",0.449,0.837,2,-5.248,1,0.057,0.223,0.0000299,0.0878,0.207,75.033,4
3avYqdwHKEq8beXbeWCKqJ,"6jJ0s89eD6GaHleKKya26X","Last Friday Night (T.G.I.F.)","Teenage Dream","Katy Perry",2010-01-01,230733,77,spotify:user:,1970-01-01T00:00:00Z,"pop",0.652,0.812,3,-3.797,0,0.0409,0.00125,0.0000301,0.667,0.72,126.023,4
0a0EYuSVqeVqV8kjN9bFYC,"6fC2AcsQtd9h4BWELbbire","Techno Show","Being So Normal","Peach Pit",2018-06-28,226613,59,spotify:user:,1970-01-01T00:00:00Z,"pov: indie,vancouver indie",0.605,0.724,1,-7.729,0,0.0441,0.121,0.431,0.108,0.898,89.403,4
5KE9b4x7Zj2A8XtbkqhqTe,"246dkjvS1zLTtiykXe5h60,7tYKF4w9nC0nq9CsPZTHyP","Staring At The Sun (feat. SZA)","Hollywood's Bleeding","Post Malone,SZA",2019-09-06,168280,68,spotify:user:,1970-01-01T00:00:00Z,"dfw rap,melodic rap,pop,rap,r&b",0.724,0.772,6,-4.389,0,0.184,0.25,0,0.308,0.347,95.074,4
1GPmqcYcbgQeOiu7P3S6Xo,"6FugQjLquBF4JzATRN70bR","Fly Out West","Bipolar","Yot Club",2019-05-31,160874,60,spotify:user:,1970-01-01T00:00:00Z,"bedroom pop",0.474,0.891,2,-6.389,1,0.0527,0.198,0.533,0.45,0.504,173.145,4
2z4U9d5OAA4YLNXoCgioxo,"0p4nmQO2msCgU4IF37Wi3j","What the Hell","Goodbye Lullaby (Expanded Edition)","Avril Lavigne",2011-03-08,220706,75,spotify:user:,1970-01-01T00:00:00Z,"canadian pop,candy pop,dance pop,pop",0.578,0.926,6,-3.689,0,0.0548,0.00472,0.0127,0.14,0.877,149.976,4
2k6OpEcFV2VvXdVmPRNCiw,"4Gso3d4CscCijv0lmajZWs,53KwLdlmrlCelAZMaLVZqU","Let Her Go (feat. James Blake)","Love Sick","Don Toliver,James Blake",2023-02-24,192720,59,spotify:user:,1970-01-01T00:00:00Z,"pop rap,rap,trap,art pop,indie soul,indietronica,uk alternative pop",0.732,0.589,5,-6.234,0,0.0425,0.265,0.0000403,0.103,0.396,131.973,4
30NAF18yQGvwKrbn1IEMKn,"1JREmglx633MGQB73njWtE,18CPEToK1OfjJ5B5vDBDKa","Fresh Air","Fresh Air","Maasho,Weston Estate",2019-06-21,210474,50,spotify:user:,1970-01-01T00:00:00Z,"",0.764,0.645,3,-4.414,1,0.0715,0.159,0,0.108,0.495,129.989,4
2QAsTQ1tydZ6mhYH2FyzfG,"3Z3aTg9PwJ37e8xeO0aUC9,3g8GEfox7TneqzId98rNGi,2WmxTCUVOyGsqn4GA7VxuC,5RgzUZORebl59TcvCRZsD2","Durstlöscher","Durstlöscher","01099,AVO,Gustav,Zachi",2021-05-14,161440,70,spotify:user:,1970-01-01T00:00:00Z,"german hip hop",0.883,0.467,1,-11.06,0,0.206,0.561,0.0000276,0.102,0.27,134.037,4
3wGXyJGsCf1myH5MooQIqE,"2ODbg2404zUzTi02qIPEjB","The Race","#SantanaWorld (+)","Tay-K",2017-12-14,140000,73,spotify:user:,1970-01-01T00:00:00Z,"cali rap,dfw rap,rap,trap",0.766,0.606,9,-6.064,1,0.456,0.00266,0,0.166,0.352,160.223,4
7yNf9YjeO5JXUE3JEBgnYc,"6USv9qhCn6zfxlBQIYJ9qs","Babydoll","Don't Forget About Me, Demos","Dominic Fike",2018-10-16,97960,84,spotify:user:,1970-01-01T00:00:00Z,"alternative pop rock,pov: indie",0.762,0.604,7,-5.296,0,0.11,0.114,0,0.0271,0.847,168.007,4
3xXI0QxPxPnexMc8wxPOYA,"31W5EY0aAly4Qieq6OFu6I,46SHBwWsqBkxI7EeeBEQG7","Water (Drowning Pt. 2) [feat. Kodak Black]","Me vs. Myself","A Boogie Wit da Hoodie,Kodak Black",2022-12-12,206769,61,spotify:user:,1970-01-01T00:00:00Z,"melodic rap,rap,trap,florida drill,florida rap,miami hip hop,trap latino",0.855,0.603,0,-5.488,1,0.284,0.0392,0,0.105,0.494,129.976,4
7MlDNspYwfqnHxORufupwq,"7I3bkknknQkIiatWiupQgD","Sex, Drugs, Etc.","Pineapple Sunrise","Beach Weather",2023-03-03,196784,84,spotify:user:,1970-01-01T00:00:00Z,"pov: indie",0.57,0.842,4,-5.085,0,0.0381,0.0136,0.00876,0.524,0.47,143.975,4
29TPjc8wxfz4XMn21O7VsZ,"699OTQXzgjhIYAHMy9RyPD","Sky","Whole Lotta Red","Playboi Carti",2020-12-25,193234,85,spotify:user:,1970-01-01T00:00:00Z,"atl hip hop,plugg,pluggnb,rage rap,rap",0.785,0.903,2,-4.184,1,0.21,0.258,0,0.169,0.565,139.98,4
5PSplhA4PEZHqw0bOfelEp,"0sPK0NZQ44Z8KhGxCOvEG9","Parking Lots","Jen","Plums",2015-07-14,206354,62,spotify:user:,1970-01-01T00:00:00Z,"indie garage rock",0.488,0.763,1,-5.331,0,0.03,0.0203,0.37,0.343,0.716,155.663,4
6wsqVwoiVH2kde4k4KKAFU,"0Y5tJX1MQlPlqiwlOH1tJY","I KNOW ?","UTOPIA","Travis Scott",2023-07-28,211582,91,spotify:user:,1970-01-01T00:00:00Z,"hip hop,rap,slap house",0.927,0.619,5,-4.441,0,0.0539,0.0186,0,0.104,0.817,117.995,4
5nexAvWNhwg51EavnDgViy,"0cGUm45nv7Z6M6qdXYQGTX","Toxic","It Was Good Until It Wasn't","Kehlani",2020-05-08,168182,71,spotify:user:,1970-01-01T00:00:00Z,"pop,r&b,rap",0.653,0.453,7,-5.395,0,0.0351,0.307,0.00101,0.113,0.0405,111.737,4
3C0nOe05EIt1390bVABLyN,"2DlGxzQSjYe5N6G9nkYghR,0TnOYISbd1XYRBk9myaseg","On The Floor","Love?","Jennifer Lopez,Pitbull",2011-01-01,284866,80,spotify:user:,1970-01-01T00:00:00Z,"dance pop,pop,urban contemporary,miami hip hop",0.73,0.777,3,-5.194,0,0.0496,0.105,0.000478,0.0691,0.575,130,4
4UHyrGQCHu0Orh2utUxbNY,"6TIYQ3jFPwQSRmorSezPxX,6ASri4ePR7RlsvIQgWPJpS","fake love don't last (feat. iann dior)","mainstream sellout","Machine Gun Kelly,iann dior",2022-03-25,143204,63,spotify:user:,1970-01-01T00:00:00Z,"ohio hip hop,pop rap,melodic rap",0.659,0.733,8,-4.878,1,0.0577,0.0226,0,0.205,0.763,146.053,4
38iU2jg98IZZEIJPrP7aWD,"26dSoYclwsYLMAKD3tpOr4","Till the World Ends","Femme Fatale (Deluxe Version)","Britney Spears",2011-03-28,237946,68,spotify:user:,1970-01-01T00:00:00Z,"dance pop,pop",0.693,0.705,8,-5.747,1,0.0665,0.0228,0,0.202,0.45,131.951,4
024nqC9O76nvAuIWtQGdQy,"41Nu7NgAj9rJxjj7JDuXrV","Memory Box","Bismillah","Peter Cat Recording Co.",2019-06-07,483840,59,spotify:user:,1970-01-01T00:00:00Z,"indian electronic,indian indie,new delhi indie",0.609,0.415,7,-11.986,1,0.0435,0.227,0.0672,0.136,0.442,127.972,4
4DHLopEsKDwQBgucGKJuzj,"6p2HnfM955TI1bX34dkLnI","Watch Your Mouth","When We Were Friends","The Backseat Lovers",2019-01-27,271176,65,spotify:user:,1970-01-01T00:00:00Z,"pov: indie,slc indie",0.566,0.375,2,-10.933,1,0.0288,0.394,0.0243,0.0971,0.244,87.891,4
6KfoDhO4XUWSbnyKjNp9c4,"4Uc8Dsxct0oMqx0P6i60ea","Maniac","Kid Krow","Conan Gray",2020-03-20,185773,81,spotify:user:,1970-01-01T00:00:00Z,"bedroom pop,pop,pov: indie",0.628,0.639,8,-5.46,1,0.0435,0.00162,0,0.354,0.493,108.045,4
5tgLkUlAmTR9FhOzVVfIJS,"18CPEToK1OfjJ5B5vDBDKa","Silence","Maggie Valley","Weston Estate",2022-02-25,133440,53,spotify:user:,1970-01-01T00:00:00Z,"",0.348,0.477,4,-9.567,1,0.188,0.785,0,0.104,0.181,175.167,4
